apply_time_rl,climate_pressure,climate_temperature,cmc_0_0_0_2_grad,cmc_0_0_0_2_interpolated,cmc_0_0_0_2_next,cmc_0_0_6_2,cmc_0_0_7_2,cmc_0_6_1_0,cmc_available,cmc_horizon_h,cmc_precipitations,cmc_timedelta_s,fact_latitude,fact_longitude,fact_station_id,fact_temperature,fact_time,gfs_2m_dewpoint,gfs_a_vorticity,gfs_available,gfs_cloudness,gfs_clouds_sea,gfs_horizon_h,gfs_humidity,gfs_precipitable_water,gfs_precipitations,gfs_pressure,gfs_r_velocity,gfs_soil_temperature,gfs_soil_temperature_available,gfs_total_clouds_cover_low,gfs_u_wind,gfs_v_wind,gfs_wind_speed,sun_elevation,weather_datetime,circuit_name,race_datetime
1683444633,762.3096,25.81,-0.8111267,297.33093,296.5198,294.11612,3.0,0.0,1,75.0,0.0,0.0,25.7932,-80.2906,19524,26.0,1683690780,19.682703,5.0146973e-05,1,0.299,0.0,75.0,66.5,34.782696,0.0,761.5691,0.009182373,30.132715,1,0.0,-3.554104,2.2176294,4.1892166,-34.27415,2023-05-07 07:30:33,Miami Grand Prix,2023-05-07 19:30:00
1683444633,762.44244,25.732857,-1.361145,296.07724,295.1698,293.36612,3.0,0.0,1,75.0,0.0,3600.0,25.907,-80.2784,19855,24.0,1683694380,19.082727,6.4146974e-05,1,0.759,0.0,75.0,63.7,35.419495,0.0,761.4611,0.036182374,30.042719,1,0.0,-2.984104,2.7476294,4.0563955,-41.762306,2023-05-07 07:30:33,Miami Grand Prix,2023-05-07 19:30:00
1683507016,762.44244,25.732857,-1.789154,296.28265,295.08987,293.7089,3.0,0.0,1,63.0,0.0,3600.0,25.907,-80.2784,19855,24.0,1683694380,18.950006,5.5854493e-05,1,0.911,0.0,57.0,64.3,36.829334,0.0,761.93805,0.012527344,29.902674,1,0.0,-3.277174,1.0752515,3.4490628,-41.762306,2023-05-08 00:50:16,Miami Grand Prix,2023-05-07 19:30:00
1683528021,762.44244,25.732857,-1.6029663,296.21326,295.14462,294.06186,2.5,24.0,1,51.0,0.0,3600.0,25.907,-80.2784,19855,24.0,1683694380,18.950006,5.5854493e-05,1,0.911,0.0,57.0,64.3,36.829334,0.0,761.93805,0.012527344,29.902674,1,0.0,-3.277174,1.0752515,3.4490628,-41.762306,2023-05-08 06:40:21,Miami Grand Prix,2023-05-07 19:30:00
1683549312,762.3867,25.506428,-1.052948,297.7966,297.09464,294.31186,3.625,32.0,1,51.0,0.0,3600.0,26.0726,-80.1527,18732,25.0,1683694380,18.582727,5.584448e-05,1,0.577,0.0,51.0,62.2,33.58105,0.0,761.8924,0.007904541,30.033625,1,0.0,-3.0312035,1.2800146,3.2903848,-41.6633,2023-05-08 12:35:12,Miami Grand Prix,2023-05-07 19:30:00
1683555023,762.3867,25.506428,-1.052948,297.7966,297.09464,294.31186,3.625,32.0,1,51.0,0.0,3600.0,26.0726,-80.1527,18732,25.0,1683694380,19.050013,5.560205e-05,1,1.0,0.0,45.0,64.7,34.306118,0.0,761.9,0.0047143553,29.913599,1,0.0,-3.2710059,1.6859033,3.6799116,-41.6633,2023-05-08 14:10:23,Miami Grand Prix,2023-05-07 19:30:00
1683434713,762.3867,25.506428,-1.7216492,295.94046,294.7927,292.93585,3.5,0.0,1,87.0,0.0,3600.0,26.0012,-80.2407,19036,25.0,1683694380,19.78271,5.841748e-05,1,0.736,0.0,81.0,67.3,36.660885,0.0,762.17596,0.061126463,29.6336,1,0.0,-3.5017896,1.7400806,3.9102955,-41.692703,2023-05-07 04:45:13,Miami Grand Prix,2023-05-07 19:30:00
1683464109,762.3867,25.506428,-1.361145,296.07724,295.1698,293.36612,3.0,0.0,1,75.0,0.0,3600.0,26.0012,-80.2407,19036,25.0,1683694380,19.35,5.9371338e-05,1,0.84900004,0.0,69.0,65.7,35.030052,0.0,761.78174,0.035729002,29.792688,1,0.0,-3.3933446,1.0592749,3.5548348,-41.692703,2023-05-07 12:55:09,Miami Grand Prix,2023-05-07 19:30:00
1683501619,762.3096,25.81,-1.3391724,297.28265,296.38986,294.2089,3.375,0.0,1,63.0,0.0,3600.0,25.7932,-80.2906,19524,26.0,1683694380,19.649988,4.185449e-05,1,0.349,0.0,57.0,67.7,36.01813,0.0,762.094,0.004527344,30.042688,1,0.0,-3.687174,0.44525146,3.7139604,-41.859524,2023-05-07 23:20:19,Miami Grand Prix,2023-05-07 19:30:00
1683523826,762.3096,25.81,-1.0529785,296.9966,296.29462,294.56186,2.625,20.0,1,51.0,0.0,3600.0,25.7932,-80.2906,19524,26.0,1683694380,19.649988,4.185449e-05,1,0.349,0.0,57.0,67.7,36.01813,0.0,762.094,0.004527344,30.042688,1,0.0,-3.687174,0.44525146,3.7139604,-41.859524,2023-05-08 05:30:26,Miami Grand Prix,2023-05-07 19:30:00
1683549312,762.3096,25.81,-1.0529785,296.9966,296.29462,294.56186,2.625,20.0,1,51.0,0.0,3600.0,25.7932,-80.2906,19524,26.0,1683694380,19.78274,4.684448e-05,1,0.188,0.0,51.0,68.5,33.66265,0.0,761.8684,-0.02609546,29.943628,1,0.0,-3.6912036,0.9100146,3.8017247,-41.859524,2023-05-08 12:35:12,Miami Grand Prix,2023-05-07 19:30:00
1683555023,762.3096,25.81,-1.0529785,296.9966,296.29462,294.56186,2.625,20.0,1,51.0,0.0,3600.0,25.7932,-80.2906,19524,26.0,1683694380,19.749994,4.360205e-05,1,0.998,0.0,45.0,68.2,34.109318,0.0,762.02,-0.0042856447,30.023584,1,0.0,-3.9010057,1.1159034,4.0574727,-41.859524,2023-05-08 14:10:23,Miami Grand Prix,2023-05-07 19:30:00
1683454513,762.44244,25.732857,-1.361145,295.6235,295.1698,293.36612,3.0,0.0,1,75.0,0.0,7200.0,25.907,-80.2784,19855,24.0,1683697980,19.082727,6.4146974e-05,1,0.759,0.0,75.0,63.7,35.419495,0.0,761.4611,0.036182374,30.042719,1,0.0,-2.984104,2.7476294,4.0563955,-45.676296,2023-05-07 10:15:13,Miami Grand Prix,2023-05-07 19:30:00
1683462306,762.44244,25.732857,-1.361145,295.6235,295.1698,293.36612,3.0,0.0,1,75.0,0.0,7200.0,25.907,-80.2784,19855,24.0,1683697980,19.35,5.9371338e-05,1,0.84900004,0.0,69.0,65.7,35.030052,0.0,761.78174,0.035729002,29.792688,1,0.0,-3.3933446,1.0592749,3.5548348,-45.676296,2023-05-07 12:25:06,Miami Grand Prix,2023-05-07 19:30:00
1683519619,762.44244,25.732857,-1.789154,295.68625,295.08987,293.7089,3.0,0.0,1,63.0,0.0,7200.0,25.907,-80.2784,19855,24.0,1683697980,18.950006,5.5854493e-05,1,0.911,0.0,57.0,64.3,36.829334,0.0,761.93805,0.012527344,29.902674,1,0.0,-3.277174,1.0752515,3.4490628,-45.676296,2023-05-08 04:20:19,Miami Grand Prix,2023-05-07 19:30:00
1683576624,762.44244,25.732857,-1.8529663,296.12793,295.51028,293.0283,4.25,24.0,1,39.0,0.0,7200.0,25.907,-80.2784,19855,24.0,1683697980,17.550013,5.3841188e-05,1,0.873,0.0,39.0,56.6,35.8818,0.0,761.73553,-0.02064624,30.323603,1,0.0,-2.9493482,1.6645923,3.3866682,-45.676296,2023-05-08 20:10:24,Miami Grand Prix,2023-05-07 19:30:00
1683489310,762.3867,25.506428,-1.1391602,297.4196,297.03986,293.9589,4.0,0.0,1,63.0,0.0,7200.0,26.0726,-80.1527,18732,25.0,1683697980,19.424494,7.358801e-05,1,0.45,0.0,63.0,65.8,36.109802,0.0,761.53424,-0.01194165,29.761805,1,0.0,-3.345117,1.3455738,3.6056037,-45.525917,2023-05-07 19:55:10,Miami Grand Prix,2023-05-07 19:30:00
1683501619,762.3867,25.506428,-1.1391602,297.4196,297.03986,293.9589,4.0,0.0,1,63.0,0.0,7200.0,26.0726,-80.1527,18732,25.0,1683697980,18.950006,5.5854493e-05,1,0.911,0.0,57.0,64.3,36.829334,0.0,761.93805,0.012527344,29.902674,1,0.0,-3.277174,1.0752515,3.4490628,-45.525917,2023-05-07 23:20:19,Miami Grand Prix,2023-05-07 19:30:00
1683531918,762.3867,25.506428,-1.052948,297.44562,297.09464,294.31186,3.625,32.0,1,51.0,0.0,7200.0,26.0726,-80.1527,18732,25.0,1683697980,18.582727,5.584448e-05,1,0.577,0.0,51.0,62.2,33.58105,0.0,761.8924,0.007904541,30.033625,1,0.0,-3.0312035,1.2800146,3.2903848,-45.525917,2023-05-08 07:45:18,Miami Grand Prix,2023-05-07 19:30:00
1683576624,762.3867,25.506428,-1.1529541,297.6946,297.3103,293.2783,5.0,44.0,1,39.0,0.0,7200.0,26.0726,-80.1527,18732,25.0,1683697980,17.550013,5.3841188e-05,1,0.873,0.0,39.0,56.6,35.8818,0.0,761.73553,-0.02064624,30.323603,1,0.0,-2.9493482,1.6645923,3.3866682,-45.525917,2023-05-08 20:10:24,Miami Grand Prix,2023-05-07 19:30:00
1683477620,762.3096,25.81,-0.8111267,296.7902,296.5198,294.11612,3.0,0.0,1,75.0,0.0,7200.0,25.7932,-80.2906,19524,25.0,1683697980,19.85,4.237134e-05,1,0.985,0.0,69.0,67.9,34.80925,0.0,761.84174,0.004729004,29.932673,1,0.0,-3.6533446,0.8792749,3.7576656,-45.78782,2023-05-07 16:40:20,Miami Grand Prix,2023-05-07 19:30:00
1683499819,762.3096,25.81,-1.3391724,296.83624,296.38986,294.2089,3.375,0.0,1,63.0,0.0,7200.0,25.7932,-80.2906,19524,25.0,1683697980,19.5245,7.1588016e-05,1,0.48900002,0.0,63.0,67.0,35.7658,0.0,761.65424,-0.01694165,29.921808,1,0.0,-3.1351173,1.3255737,3.403837,-45.78782,2023-05-07 22:50:19,Miami Grand Prix,2023-05-07 19:30:00
1683543022,762.3096,25.81,-1.0529785,296.6456,296.29462,294.56186,2.625,20.0,1,51.0,0.0,7200.0,25.7932,-80.2906,19524,25.0,1683697980,19.78274,4.684448e-05,1,0.188,0.0,51.0,68.5,33.66265,0.0,761.8684,-0.02609546,29.943628,1,0.0,-3.6912036,0.9100146,3.8017247,-45.78782,2023-05-08 10:50:22,Miami Grand Prix,2023-05-07 19:30:00
1683567313,762.3096,25.81,-1.3029785,297.0946,296.66028,293.7783,4.0,20.0,1,39.0,0.0,7200.0,25.7932,-80.2906,19524,25.0,1683697980,19.749994,4.360205e-05,1,0.998,0.0,45.0,68.2,34.109318,0.0,762.02,-0.0042856447,30.023584,1,0.0,-3.9010057,1.1159034,4.0574727,-45.78782,2023-05-08 17:35:13,Miami Grand Prix,2023-05-07 19:30:00
1683574241,762.3096,25.81,-1.3029785,297.0946,296.66028,293.7783,4.0,20.0,1,39.0,0.0,7200.0,25.7932,-80.2906,19524,25.0,1683697980,19.749994,4.360205e-05,1,0.998,0.0,45.0,68.2,34.109318,0.0,762.02,-0.0042856447,30.023584,1,0.0,-3.9010057,1.1159034,4.0574727,-45.78782,2023-05-08 19:30:41,Miami Grand Prix,2023-05-07 19:30:00
1683552913,762.3867,25.506428,-1.6029663,295.67896,295.14462,294.06186,2.5,24.0,1,51.0,0.0,7200.0,26.0012,-80.2407,19036,24.0,1683697980,18.582727,5.584448e-05,1,0.577,0.0,51.0,62.2,33.58105,0.0,761.8924,0.007904541,30.033625,1,0.0,-3.0312035,1.2800146,3.2903848,-45.587055,2023-05-08 13:35:13,Miami Grand Prix,2023-05-07 19:30:00
1683440420,763.04987,23.852858,-0.8745117,296.5198,295.6453,294.48328,1.875,8.0,1,78.0,0.0,0.0,25.7932,-80.2906,19524,25.0,1683701580,20.78274,3.5661622e-05,1,0.99700004,0.0,84.0,73.0,35.424503,0.0,761.5442,-0.0017658691,28.249964,1,0.0,-3.2566626,1.3851831,3.5390089,-45.08462,2023-05-07 06:20:20,Miami Grand Prix,2023-05-07 19:30:00
1683477620,763.04987,23.852858,-0.8745117,296.5198,295.6453,294.48328,1.875,8.0,1,78.0,0.0,0.0,25.7932,-80.2906,19524,25.0,1683701580,19.982752,4.5559813e-05,1,0.689,0.0,72.0,70.1,33.141506,0.0,761.3668,0.021610351,28.249994,1,0.0,-2.59312,0.8272876,2.7218885,-45.08462,2023-05-07 16:40:20,Miami Grand Prix,2023-05-07 19:30:00
1683543022,763.04987,23.852858,-1.1716309,296.29462,295.123,294.49927,1.625,0.0,1,54.0,0.0,0.0,25.7932,-80.2906,19524,25.0,1683701580,19.950006,4.9385377e-05,1,0.32799998,0.0,54.0,70.7,32.312824,0.0,761.4918,0.024181886,28.249964,1,0.0,-2.4153454,1.040354,2.6298726,-45.08462,2023-05-08 10:50:22,Miami Grand Prix,2023-05-07 19:30:00
1683501619,763.0859,24.418571,-1.4596252,295.08987,293.63025,293.77765,1.125,0.0,1,66.0,0.0,0.0,25.907,-80.2784,19855,23.0,1683701580,19.162104,5.5162596e-05,1,0.681,0.0,60.0,66.9,35.816494,0.0,761.42786,0.04215405,28.159021,1,0.0,-1.9922681,1.1678833,2.309347,-44.9713,2023-05-07 23:20:19,Miami Grand Prix,2023-05-07 19:30:00
1683549312,763.0859,24.418571,-1.4216309,295.14462,293.723,293.99927,1.0,0.0,1,54.0,0.0,0.0,25.907,-80.2784,19855,23.0,1683701580,19.149988,6.438538e-05,1,0.585,0.0,54.0,66.6,32.303226,0.0,761.3598,0.031181885,28.249964,1,0.0,-1.9553455,1.670354,2.5716646,-44.9713,2023-05-08 12:35:12,Miami Grand Prix,2023-05-07 19:30:00
1683444633,763.01556,24.072144,-1.0245056,295.1698,294.1453,293.98328,0.875,8.0,1,78.0,0.0,0.0,26.0012,-80.2407,19036,24.0,1683701580,19.082697,7.775867e-05,1,0.88399994,0.0,78.0,64.6,33.872913,0.0,760.99927,0.028680176,28.34997,1,0.0,-1.3621228,2.087312,2.4924386,-44.871864,2023-05-07 07:30:33,Miami Grand Prix,2023-05-07 19:30:00
1683477620,763.01556,24.072144,-1.0245056,295.1698,294.1453,293.98328,0.875,8.0,1,78.0,0.0,0.0,26.0012,-80.2407,19036,24.0,1683701580,19.582727,5.5559816e-05,1,0.468,0.0,72.0,68.3,33.535107,0.0,761.3068,0.017610352,28.050013,1,0.0,-1.8931202,1.3972876,2.352938,-44.871864,2023-05-07 16:40:20,Miami Grand Prix,2023-05-07 19:30:00
1683499819,763.01556,24.072144,-1.4596252,295.08987,293.63025,293.77765,1.125,0.0,1,66.0,0.0,0.0,26.0012,-80.2407,19036,24.0,1683701580,19.224482,8.094434e-05,1,0.62,0.0,66.0,66.9,35.90264,0.0,761.37714,0.054987792,28.049982,1,0.0,-1.3285266,1.30427,1.8617474,-44.871864,2023-05-07 22:50:19,Miami Grand Prix,2023-05-07 19:30:00
1683552913,763.01556,24.072144,-1.4216309,295.14462,293.723,293.99927,1.0,0.0,1,54.0,0.0,0.0,26.0012,-80.2407,19036,24.0,1683701580,19.149988,6.438538e-05,1,0.585,0.0,54.0,66.6,32.303226,0.0,761.3598,0.031181885,28.249964,1,0.0,-1.9553455,1.670354,2.5716646,-44.871864,2023-05-08 13:35:13,Miami Grand Prix,2023-05-07 19:30:00
1683456313,763.01556,24.072144,-0.62454224,296.96982,296.34528,293.98328,2.875,8.0,1,78.0,0.0,0.0,26.0726,-80.1527,18732,24.0,1683701580,19.082697,7.775867e-05,1,0.88399994,0.0,78.0,64.6,33.872913,0.0,760.99927,0.028680176,28.34997,1,0.0,-1.3621228,2.087312,2.4924386,-44.784306,2023-05-07 10:45:13,Miami Grand Prix,2023-05-07 19:30:00
1683531918,763.01556,24.072144,-0.97164917,296.77075,296.123,294.24927,2.75,0.0,1,54.0,0.0,3600.0,26.0726,-80.1527,18732,24.0,1683705180,19.149988,6.438538e-05,1,0.585,0.0,54.0,66.6,32.303226,0.0,761.3598,0.031181885,28.249964,1,0.0,-1.9553455,1.670354,2.5716646,-39.642193,2023-05-08 07:45:18,Miami Grand Prix,2023-05-07 19:30:00
1683567313,763.01556,24.072144,-1.1977234,296.91107,296.11258,293.5523,3.5,0.0,1,42.0,0.0,3600.0,26.0726,-80.1527,18732,24.0,1683705180,19.482721,7.0197755e-05,1,0.989,0.0,48.0,68.3,37.296627,0.0,761.7325,0.02853833,28.149988,1,0.0,-1.4266919,1.299226,1.9296212,-39.642193,2023-05-08 17:35:13,Miami Grand Prix,2023-05-07 19:30:00
1683570643,763.0859,24.418571,-1.8477173,294.89438,293.66257,293.5523,1.75,0.0,1,42.0,0.0,3600.0,25.907,-80.2784,19855,24.0,1683705180,19.482721,7.0197755e-05,1,0.989,0.0,48.0,68.3,37.296627,0.0,761.7325,0.02853833,28.149988,1,0.0,-1.4266919,1.299226,1.9296212,-39.84237,2023-05-08 18:30:43,Miami Grand Prix,2023-05-07 19:30:00
1683444633,763.01556,24.072144,-1.0245056,294.8283,294.1453,293.98328,0.875,8.0,1,78.0,0.0,3600.0,26.0012,-80.2407,19036,23.0,1683705180,19.082697,7.775867e-05,1,0.88399994,0.0,78.0,64.6,33.872913,0.0,760.99927,0.028680176,28.34997,1,0.0,-1.3621228,2.087312,2.4924386,-39.74423,2023-05-07 07:30:33,Miami Grand Prix,2023-05-07 19:30:00
1683499819,763.01556,24.072144,-1.4596252,294.60333,293.63025,293.77765,1.125,0.0,1,66.0,0.0,3600.0,26.0012,-80.2407,19036,23.0,1683705180,19.162104,5.5162596e-05,1,0.681,0.0,60.0,66.9,35.816494,0.0,761.42786,0.04215405,28.159021,1,0.0,-1.9922681,1.1678833,2.309347,-39.74423,2023-05-07 22:50:19,Miami Grand Prix,2023-05-07 19:30:00
1683528021,763.01556,24.072144,-1.4216309,294.67075,293.723,293.99927,1.0,0.0,1,54.0,0.0,3600.0,26.0012,-80.2407,19036,23.0,1683705180,19.162104,5.5162596e-05,1,0.681,0.0,60.0,66.9,35.816494,0.0,761.42786,0.04215405,28.159021,1,0.0,-1.9922681,1.1678833,2.309347,-39.74423,2023-05-08 06:40:21,Miami Grand Prix,2023-05-07 19:30:00
1683499819,763.04987,23.852858,-1.3096008,295.51678,295.08026,294.27765,1.875,0.0,1,66.0,0.0,7200.0,25.7932,-80.2906,19524,24.0,1683708780,19.76211,4.8162598e-05,1,0.527,0.0,60.0,69.5,35.824493,0.0,761.4999,-0.0018459472,28.258997,1,0.0,-2.512268,0.8478833,2.6514895,-31.532871,2023-05-07 22:50:19,Miami Grand Prix,2023-05-07 19:30:00
1683528021,763.04987,23.852858,-1.1716309,295.51352,295.123,294.49927,1.625,0.0,1,54.0,0.0,7200.0,25.7932,-80.2906,19524,24.0,1683708780,19.76211,4.8162598e-05,1,0.527,0.0,60.0,69.5,35.824493,0.0,761.4999,-0.0018459472,28.258997,1,0.0,-2.512268,0.8478833,2.6514895,-31.532871,2023-05-08 06:40:21,Miami Grand Prix,2023-05-07 19:30:00
1683576624,763.01556,24.072144,-1.1977234,296.5118,296.11258,293.5523,3.5,0.0,1,42.0,0.0,7200.0,26.0726,-80.1527,18732,24.0,1683708780,18.682703,7.040552e-05,1,0.56,0.0,42.0,63.6,37.748337,0.0,761.6208,0.0038852538,28.549982,1,0.0,-1.4516052,1.7275,2.256416,-31.248442,2023-05-08 20:10:24,Miami Grand Prix,2023-05-07 19:30:00
1683456313,763.01556,24.072144,-1.0245056,294.4868,294.1453,293.98328,0.875,8.0,1,78.0,0.0,7200.0,26.0012,-80.2407,19036,23.0,1683708780,19.082697,7.775867e-05,1,0.88399994,0.0,78.0,64.6,33.872913,0.0,760.99927,0.028680176,28.34997,1,0.0,-1.3621228,2.087312,2.4924386,-31.354872,2023-05-07 10:45:13,Miami Grand Prix,2023-05-07 19:30:00
1683552913,763.01556,24.072144,-1.4216309,294.19687,293.723,293.99927,1.0,0.0,1,54.0,0.0,7200.0,26.0012,-80.2407,19036,23.0,1683708780,19.149988,6.438538e-05,1,0.585,0.0,54.0,66.6,32.303226,0.0,761.3598,0.031181885,28.249964,1,0.0,-1.9553455,1.670354,2.5716646,-31.354872,2023-05-08 13:35:13,Miami Grand Prix,2023-05-07 19:30:00
1683555023,763.01556,24.072144,-1.4216309,294.19687,293.723,293.99927,1.0,0.0,1,54.0,0.0,7200.0,26.0012,-80.2407,19036,23.0,1683708780,19.482721,7.0197755e-05,1,0.989,0.0,48.0,68.3,37.296627,0.0,761.7325,0.02853833,28.149988,1,0.0,-1.4266919,1.299226,1.9296212,-31.354872,2023-05-08 14:10:23,Miami Grand Prix,2023-05-07 19:30:00
1683576624,763.01556,24.072144,-1.8477173,294.27847,293.66257,293.5523,1.75,0.0,1,42.0,0.0,7200.0,26.0012,-80.2407,19036,23.0,1683708780,18.682703,7.040552e-05,1,0.56,0.0,42.0,63.6,37.748337,0.0,761.6208,0.0038852538,28.549982,1,0.0,-1.4516052,1.7275,2.256416,-31.354872,2023-05-08 20:10:24,Miami Grand Prix,2023-05-07 19:30:00
1683507016,763.0859,24.418571,2.0403442,293.63025,295.6706,293.2871,0.0,0.0,1,69.0,0.0,0.0,25.907,-80.2784,19855,23.0,1683712380,19.302546,5.8870482e-05,1,0.84900004,0.0,63.0,69.0,34.316685,0.0,760.6814,0.0054360353,27.050013,1,0.0,-1.0209961,0.59612304,1.1822841,-20.969776,2023-05-08 00:50:16,Miami Grand Prix,2023-05-07 19:30:00
1683456313,763.01556,24.072144,0.7638855,296.34528,297.10916,293.6761,2.5,20.0,1,81.0,0.0,0.0,26.0726,-80.1527,18732,23.0,1683712380,19.482752,8.227783e-05,1,1.043,0.0,81.0,67.8,35.407463,0.0,760.68475,-0.029767578,27.359003,1,0.0,-0.7479248,1.2001783,1.4141498,-20.783773,2023-05-07 10:45:13,Miami Grand Prix,2023-05-07 19:30:00
1683499819,763.01556,24.072144,0.94033813,296.03024,296.97058,293.7871,2.25,0.0,1,69.0,0.0,0.0,26.0726,-80.1527,18732,23.0,1683712380,19.302546,5.8870482e-05,1,0.84900004,0.0,63.0,69.0,34.316685,0.0,760.6814,0.0054360353,27.050013,1,0.0,-1.0209961,0.59612304,1.1822841,-20.783773,2023-05-07 22:50:19,Miami Grand Prix,2023-05-07 19:30:00
1683523826,763.01556,24.072144,0.5069275,296.123,296.6299,293.8264,2.125,8.0,1,57.0,0.0,0.0,26.0726,-80.1527,18732,23.0,1683712380,19.302546,5.8870482e-05,1,0.84900004,0.0,63.0,69.0,34.316685,0.0,760.6814,0.0054360353,27.050013,1,0.0,-1.0209961,0.59612304,1.1822841,-20.783773,2023-05-08 05:30:26,Miami Grand Prix,2023-05-07 19:30:00
1683448228,763.04987,23.852858,0.9638672,295.6453,296.60916,294.1761,1.25,24.0,1,81.0,0.0,0.0,25.7932,-80.2906,19524,24.0,1683712380,20.582758,4.6277833e-05,1,1.05,0.0,81.0,72.9,35.63306,0.0,760.7688,-0.006767578,27.45901,1,0.0,-1.3679248,1.0701783,1.7368073,-21.042202,2023-05-07 08:30:28,Miami Grand Prix,2023-05-07 19:30:00
1683489310,763.04987,23.852858,1.1903076,295.08026,296.27057,294.0371,0.75,0.0,1,69.0,0.0,0.0,25.7932,-80.2906,19524,24.0,1683712380,19.682703,5.4082033e-05,1,0.694,0.0,69.0,70.8,34.583355,0.0,760.94324,-0.004280762,27.159021,1,0.0,-0.43073976,1.1768408,1.2531923,-21.042202,2023-05-07 19:55:10,Miami Grand Prix,2023-05-07 19:30:00
1683531918,763.04987,23.852858,0.5569458,295.123,295.67993,294.0764,0.875,8.0,1,57.0,0.0,0.0,25.7932,-80.2906,19524,24.0,1683712380,20.050013,5.4427368e-05,1,0.96300006,0.0,57.0,72.7,31.92071,0.0,760.92206,0.010351074,27.159021,1,0.0,-0.85193115,1.0197607,1.3287959,-21.042202,2023-05-08 07:45:18,Miami Grand Prix,2023-05-07 19:30:00
1683570643,763.04987,23.852858,0.9274597,295.11258,296.04004,293.68408,1.25,0.0,1,45.0,0.0,0.0,25.7932,-80.2906,19524,24.0,1683712380,19.78271,6.191138e-05,1,1.0,0.0,51.0,71.5,34.877174,0.0,761.1419,-0.0065131835,27.258997,1,0.0,-0.66563475,0.984978,1.1888025,-21.042202,2023-05-08 18:30:43,Miami Grand Prix,2023-05-07 19:30:00
1683480627,763.01556,24.072144,2.0403442,293.63025,295.6706,293.2871,0.0,0.0,1,69.0,0.0,0.0,26.0012,-80.2407,19036,23.0,1683712380,19.482721,5.2506104e-05,1,0.96300006,0.0,75.0,69.6,34.39181,0.0,760.88556,0.0035146484,27.050013,1,0.0,-0.8337744,0.6449585,1.0541116,-20.889196,2023-05-07 17:30:27,Miami Grand Prix,2023-05-07 19:30:00
1683565823,763.01556,24.072144,1.8774719,293.66257,295.54004,293.18408,0.25,0.0,1,45.0,0.0,0.0,26.0012,-80.2407,19036,23.0,1683712380,19.28271,7.1911374e-05,1,0.998,0.0,51.0,68.8,35.552372,0.0,761.0699,-0.040513184,27.159021,1,0.0,-0.25563475,0.934978,0.9692951,-20.889196,2023-05-08 17:10:23,Miami Grand Prix,2023-05-07 19:30:00
1683462306,763.01556,24.072144,1.9638672,294.79993,296.10916,293.9261,0.125,24.0,1,81.0,0.0,3600.0,26.0012,-80.2407,19036,23.0,1683715980,19.482721,5.2506104e-05,1,0.96300006,0.0,75.0,69.6,34.39181,0.0,760.88556,0.0035146484,27.050013,1,0.0,-0.8337744,0.6449585,1.0541116,-9.160263,2023-05-07 12:25:06,Miami Grand Prix,2023-05-07 19:30:00
1683465908,763.01556,24.072144,1.9638672,294.79993,296.10916,293.9261,0.125,24.0,1,81.0,0.0,3600.0,26.0012,-80.2407,19036,23.0,1683715980,19.482721,5.2506104e-05,1,0.96300006,0.0,75.0,69.6,34.39181,0.0,760.88556,0.0035146484,27.050013,1,0.0,-0.8337744,0.6449585,1.0541116,-9.160263,2023-05-07 13:25:08,Miami Grand Prix,2023-05-07 19:30:00
1683489310,763.01556,24.072144,2.0403442,294.31036,295.6706,293.2871,0.0,0.0,1,69.0,0.0,3600.0,26.0012,-80.2407,19036,23.0,1683715980,19.082727,7.708203e-05,1,0.731,0.0,69.0,67.6,35.605755,0.0,760.8712,-0.025280762,27.059015,1,0.0,0.17926025,1.0168408,1.0325209,-9.160263,2023-05-07 19:55:10,Miami Grand Prix,2023-05-07 19:30:00
1683528021,763.01556,24.072144,1.0069275,294.05862,294.72992,293.3264,0.125,8.0,1,57.0,0.0,3600.0,26.0012,-80.2407,19036,23.0,1683715980,19.302546,5.8870482e-05,1,0.84900004,0.0,63.0,69.0,34.316685,0.0,760.6814,0.0054360353,27.050013,1,0.0,-1.0209961,0.59612304,1.1822841,-9.160263,2023-05-08 06:40:21,Miami Grand Prix,2023-05-07 19:30:00
1683552913,763.01556,24.072144,1.0069275,294.05862,294.72992,293.3264,0.125,8.0,1,57.0,0.0,3600.0,26.0012,-80.2407,19036,23.0,1683715980,19.28271,7.1911374e-05,1,0.998,0.0,51.0,68.8,35.552372,0.0,761.0699,-0.040513184,27.159021,1,0.0,-0.25563475,0.934978,0.9692951,-9.160263,2023-05-08 13:35:13,Miami Grand Prix,2023-05-07 19:30:00
1683574241,763.01556,24.072144,1.8774719,294.2884,295.54004,293.18408,0.25,0.0,1,45.0,0.0,3600.0,26.0012,-80.2407,19036,23.0,1683715980,18.949976,6.635327e-05,1,0.933,0.0,45.0,66.4,37.928173,0.0,760.98926,-0.00084375,27.45901,1,0.0,-0.9307153,0.9808301,1.3521311,-9.160263,2023-05-08 19:30:41,Miami Grand Prix,2023-05-07 19:30:00
1683549312,763.04987,23.852858,0.5569458,295.30862,295.67993,294.0764,0.875,8.0,1,57.0,0.0,3600.0,25.7932,-80.2906,19524,24.0,1683715980,19.78271,6.191138e-05,1,1.0,0.0,51.0,71.5,34.877174,0.0,761.1419,-0.0065131835,27.258997,1,0.0,-0.66563475,0.984978,1.1888025,-9.290063,2023-05-08 12:35:12,Miami Grand Prix,2023-05-07 19:30:00
